Cards  Prob
6 1 0.0
6 1 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 2 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 3 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 4 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 5 0.0
6 6 0.0
6 6 0.0
6 6 0.52940176
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 6 0.0
6 7 0.0
6 7 0.0
6 7 0.30195025
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 7 0.0
6 8 0.0
6 8 0.0
6 8 0.31956409
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 8 0.0
6 9 0.0
6 9 0.0
6 9 0.32855824000000006
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 9 0.0
6 10 0.0
6 10 0.0
6 10 0.35712576
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 10 0.0
6 11 0.0
6 11 0.0
6 11 0.38725729
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 11 0.0
6 12 0.0
6 12 0.0
6 12 0.42315024999999995
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 12 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
6 13 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 0 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 1 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 2 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 3 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 4 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 5 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 6 0.0
7 7 0.0
7 7 0.0
7 7 0.58859584
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 7 0.0
7 8 0.0
7 8 0.0
7 8 0.34715663999999996
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 8 0.0
7 9 0.0
7 9 0.0
7 9 0.36711481
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 9 0.0
7 10 0.0
7 10 0.0
7 10 0.38576520999999997
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 10 0.0
7 11 0.0
7 11 0.0
7 11 0.40284409000000004
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 11 0.0
7 12 0.0
7 12 0.0
7 12 0.44342281000000006
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 12 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
7 13 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 0 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 1 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 2 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 3 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 4 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 5 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 6 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 7 0.0
8 8 0.0
8 8 0.0
8 8 0.61999876
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 8 0.0
8 9 0.0
8 9 0.0
8 9 0.39639616000000005
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 9 0.0
8 10 0.0
8 10 0.0
8 10 0.40132224999999994
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 10 0.0
8 11 0.0
8 11 0.0
8 11 0.43784688999999993
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 11 0.0
8 12 0.0
8 12 0.0
8 12 0.47858723999999997
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 12 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
8 13 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 0 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 1 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 2 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 3 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 4 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 5 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 6 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 7 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 8 0.0
9 9 0.0
9 9 0.0
9 9 0.65918161
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 9 0.0
9 10 0.0
9 10 0.0
9 10 0.41615401
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 10 0.0
9 11 0.0
9 11 0.0
9 11 0.45306361000000006
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 11 0.0
9 12 0.0
9 12 0.0
9 12 0.48790225000000004
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 12 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
9 13 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 0 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 1 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 2 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 3 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 4 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 5 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 6 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 7 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 8 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 9 0.0
10 10 0.0
10 10 0.0
10 10 0.68690944
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 10 0.0
10 11 0.0
10 11 0.0
10 11 0.45670563999999997
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 11 0.0
10 12 0.0
10 12 0.0
10 12 0.50367409
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 12 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
10 13 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 0 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 1 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 2 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 3 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 4 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 5 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 6 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 7 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 8 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 9 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 10 0.0
11 11 0.0
11 11 0.0
11 11 0.7131802500000001
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 11 0.0
11 12 0.0
11 12 0.0
11 12 0.51494976
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 12 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
11 13 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 0 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 1 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 2 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 3 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
12 4 0.0
